DATE,WEEK,MONTH,GYM TYPE,BODYWEIGHT,PHASE,EXERCISE,MUSCLE GROUP,WEIGHT,REPS,VOLUME,ESTIMATED 1RM,RELATIVE STRENGTH
2025-08-29,35,Aug,College Gym,67.55,Cut,Closegrip Dumbbell Press,Triceps,15.0,10,150.0,20.0,0.29607698001480387
2025-08-29,35,Aug,College Gym,67.55,Cut,Tricep Overhead Bar Extension,Triceps,25.0,12,300.0,35.0,0.5181347150259068
2025-08-29,35,Aug,College Gym,67.55,Cut,Tricep Overhead Bar Extension,Triceps,25.0,8,200.0,31.666666666666664,0.4687885516901061
2025-08-29,35,Aug,College Gym,67.55,Cut,Tricep Overhead Bar Extension,Triceps,25.0,6,150.0,30.0,0.4441154700222058
2025-08-29,35,Aug,College Gym,67.55,Cut,Incline Curls,Biceps,12.5,11,137.5,17.083333333333332,0.2528990870959783
2025-08-29,35,Aug,College Gym,67.55,Cut,Incline Curls,Biceps,12.5,7,87.5,15.416666666666668,0.228226005428078
2025-08-29,35,Aug,College Gym,67.55,Cut,Incline Curls,Biceps,12.5,6,75.0,15.0,0.2220577350111029
2025-08-29,35,Aug,College Gym,67.55,Cut,Rope Hammer Curls,Biceps,45.0,11,495.0,61.5,0.9104367135455219
2025-08-29,35,Aug,College Gym,67.55,Cut,Rope Hammer Curls,Biceps,45.0,9,405.0,58.5,0.8660251665433013
2025-08-29,35,Aug,College Gym,67.55,Cut,Rope Hammer Curls,Biceps,45.0,9,405.0,58.5,0.8660251665433013
2025-08-29,35,Aug,College Gym,67.55,Cut,Tricep Pushdown,Triceps,37.5,16,600.0,57.49999999999999,0.851221317542561
2025-08-29,35,Aug,College Gym,67.55,Cut,Tricep Pushdown,Triceps,37.5,15,562.5,56.25,0.8327165062916358
2025-08-29,35,Aug,College Gym,67.55,Cut,Ez Bar Curl,Biceps,37.5,20,750.0,62.49999999999999,0.925240562546262
2025-08-29,35,Aug,College Gym,67.55,Cut,Ez Bar Curl,Biceps,37.5,19,712.5,61.25,0.9067357512953368
2025-08-30,35,Aug,College Gym,67.1,Cut,Dumbbell Romanian Deadlift,Legs,25.0,9,225.0,32.5,0.4843517138599106
2025-08-30,35,Aug,College Gym,67.1,Cut,Dumbbell Romanian Deadlift,Legs,25.0,9,225.0,32.5,0.4843517138599106
2025-08-30,35,Aug,College Gym,67.1,Cut,Dumbbell Romanian Deadlift,Legs,25.0,7,175.0,30.833333333333336,0.4595131644311973
2025-08-30,35,Aug,College Gym,67.1,Cut,Leg Press,Legs,95.0,8,760.0,120.33333333333333,1.7933432687531048
2025-08-30,35,Aug,College Gym,67.1,Cut,Leg Press,Legs,95.0,9,855.0,123.5,1.8405365126676603
2025-08-30,35,Aug,College Gym,67.1,Cut,Leg Press,Legs,95.0,8,760.0,120.33333333333333,1.7933432687531048
2025-08-30,35,Aug,College Gym,67.1,Cut,Leg Extension,Legs,75.0,12,900.0,105.0,1.564828614008942
2025-08-30,35,Aug,College Gym,67.1,Cut,Leg Extension,Legs,75.0,11,825.0,102.5,1.527570789865872
2025-08-30,35,Aug,College Gym,67.1,Cut,Seated Lateral Raises,Shoulders,7.5,8,60.0,9.5,0.14157973174366617
2025-08-30,35,Aug,College Gym,67.1,Cut,Seated Lateral Raises,Shoulders,7.5,9,67.5,9.75,0.1453055141579732
2025-08-30,35,Aug,College Gym,67.1,Cut,Seated Lateral Raises,Shoulders,7.5,7,52.5,9.25,0.13785394932935918
2025-08-30,35,Aug,College Gym,67.1,Cut,Chest Supported Rear Delts Rows,Shoulders,10.0,11,110.0,13.666666666666668,0.2036761053154496
2025-08-30,35,Aug,College Gym,67.1,Cut,Chest Supported Rear Delts Rows,Shoulders,10.0,10,100.0,13.333333333333332,0.1987083954297069
2025-08-30,35,Aug,College Gym,67.1,Cut,Chest Supported Rear Delts Rows,Shoulders,10.0,10,100.0,13.333333333333332,0.1987083954297069
2025-09-02,36,Sep,College Gym,67.2,Cut,Incline Chest Press Machine,Chest,55.0,9,495.0,71.5,1.0639880952380951
2025-09-02,36,Sep,College Gym,67.2,Cut,Incline Chest Press Machine,Chest,55.0,12,660.0,77.0,1.1458333333333333
2025-09-02,36,Sep,College Gym,67.2,Cut,Incline Chest Press Machine,Chest,55.0,8,440.0,69.66666666666666,1.036706349206349
2025-09-02,36,Sep,College Gym,67.2,Cut,Dumbbell Press,Chest,20.0,9,180.0,26.0,0.38690476190476186
2025-09-02,36,Sep,College Gym,67.2,Cut,Dumbbell Press,Chest,20.0,6,120.0,24.0,0.35714285714285715
2025-09-02,36,Sep,College Gym,67.2,Cut,Dumbbell Press,Chest,20.0,6,120.0,24.0,0.35714285714285715
2025-09-02,36,Sep,College Gym,67.2,Cut,Dumbbell Fly,Chest,7.5,11,82.5,10.25,0.1525297619047619
2025-09-02,36,Sep,College Gym,67.2,Cut,Dumbbell Fly,Chest,7.5,8,60.0,9.5,0.14136904761904762
2025-09-02,36,Sep,College Gym,67.2,Cut,Dumbbell Fly,Chest,7.5,8,60.0,9.5,0.14136904761904762
2025-09-02,36,Sep,College Gym,67.2,Cut,Tricep Overhead Bar Extension,Triceps,25.0,8,200.0,31.666666666666664,0.47123015873015867
2025-09-02,36,Sep,College Gym,67.2,Cut,Tricep Overhead Bar Extension,Triceps,25.0,6,150.0,30.0,0.4464285714285714
2025-09-02,36,Sep,College Gym,67.2,Cut,Tricep Overhead Bar Extension,Triceps,20.0,10,200.0,26.666666666666664,0.39682539682539675
2025-09-02,36,Sep,College Gym,67.2,Cut,Tricep Rope Pushdown,Triceps,45.0,11,495.0,61.5,0.9151785714285714
2025-09-02,36,Sep,College Gym,67.2,Cut,Tricep Rope Pushdown,Triceps,45.0,10,450.0,60.0,0.8928571428571428
2025-09-02,36,Sep,College Gym,67.2,Cut,Tricep Rope Pushdown,Triceps,45.0,8,360.0,57.0,0.8482142857142857
2025-09-02,36,Sep,College Gym,67.2,Cut,Tricep Kickback,Triceps,5.0,13,65.0,7.166666666666667,0.10664682539682539
2025-09-02,36,Sep,College Gym,67.2,Cut,Tricep Kickback,Triceps,5.0,12,60.0,7.0,0.10416666666666666
2025-09-04,36,Sep,College Gym,67.75,Cut,V Bar Pulldown,Back,65.0,4,260.0,73.66666666666667,1.0873308733087332
2025-09-04,36,Sep,College Gym,67.75,Cut,V Bar Pulldown,Back,60.0,9,540.0,78.0,1.151291512915129
2025-09-04,36,Sep,College Gym,67.75,Cut,V Bar Pulldown,Back,60.0,9,540.0,78.0,1.151291512915129
2025-09-04,36,Sep,College Gym,67.75,Cut,Barbell Rowing,Back,15.0,11,165.0,20.5,0.3025830258302583
2025-09-04,36,Sep,College Gym,67.75,Cut,Barbell Rowing,Back,17.5,8,140.0,22.166666666666664,0.3271832718327183
2025-09-04,36,Sep,College Gym,67.75,Cut,Preacher Curl Dumbbell,Biceps,15.0,2,30.0,16.0,0.23616236162361623
2025-09-04,36,Sep,College Gym,67.75,Cut,Preacher Curl Dumbbell,Biceps,12.5,9,112.5,16.25,0.23985239852398524
2025-09-04,36,Sep,College Gym,67.75,Cut,Preacher Curl Dumbbell,Biceps,12.5,8,100.0,15.833333333333332,0.2337023370233702
2025-09-04,36,Sep,College Gym,67.75,Cut,Seated Hammer Curls,Biceps,12.5,13,162.5,17.916666666666668,0.2644526445264453
2025-09-04,36,Sep,College Gym,67.75,Cut,Seated Hammer Curls,Biceps,12.5,11,137.5,17.083333333333332,0.2521525215252152
2025-09-04,36,Sep,College Gym,67.75,Cut,Seated Hammer Curls,Biceps,12.5,9,112.5,16.25,0.23985239852398524
2025-09-06,36,Sep,College Gym,67.9,Cut,Dumbbell Romanian Deadlift,Legs,25.0,11,275.0,34.166666666666664,0.5031909671084928
2025-09-06,36,Sep,College Gym,67.9,Cut,Dumbbell Romanian Deadlift,Legs,25.0,11,275.0,34.166666666666664,0.5031909671084928
2025-09-06,36,Sep,College Gym,67.9,Cut,Dumbbell Romanian Deadlift,Legs,25.0,9,225.0,32.5,0.4786450662739322
2025-09-06,36,Sep,College Gym,67.9,Cut,Leg Press,Legs,110.0,12,1320.0,154.0,2.268041237113402
2025-09-06,36,Sep,College Gym,67.9,Cut,Leg Press,Legs,110.0,10,1100.0,146.66666666666666,2.160039273441335
2025-09-06,36,Sep,College Gym,67.9,Cut,Leg Press,Legs,110.0,10,1100.0,146.66666666666666,2.160039273441335
2025-09-06,36,Sep,College Gym,67.9,Cut,Leg Extension,Legs,75.0,12,900.0,105.0,1.5463917525773194
2025-09-06,36,Sep,College Gym,67.9,Cut,Leg Extension,Legs,75.0,11,825.0,102.5,1.5095729013254786
2025-09-06,36,Sep,College Gym,67.9,Cut,Seated Lateral Raises,Shoulders,7.5,11,82.5,10.25,0.15095729013254786
2025-09-06,36,Sep,College Gym,67.9,Cut,Seated Lateral Raises,Shoulders,7.5,11,82.5,10.25,0.15095729013254786
2025-09-06,36,Sep,College Gym,67.9,Cut,Seated Lateral Raises,Shoulders,7.5,8,60.0,9.5,0.13991163475699556
2025-09-06,36,Sep,College Gym,67.9,Cut,Chest Supported Rear Delts Rows,Shoulders,10.0,12,120.0,14.0,0.20618556701030927
2025-09-06,36,Sep,College Gym,67.9,Cut,Chest Supported Rear Delts Rows,Shoulders,12.5,7,87.5,15.416666666666668,0.2270495827196858
2025-09-06,36,Sep,College Gym,67.9,Cut,Chest Supported Rear Delts Rows,Shoulders,12.5,8,100.0,15.833333333333332,0.23318605792832595
2025-09-09,37,Sep,College Gym,68.1,Cut,Incline Chest Press Machine,Chest,60.0,6,360.0,72.0,1.0572687224669604
2025-09-09,37,Sep,College Gym,68.1,Cut,Incline Chest Press Machine,Chest,60.0,6,360.0,72.0,1.0572687224669604
2025-09-09,37,Sep,College Gym,68.1,Cut,Incline Chest Press Machine,Chest,60.0,6,360.0,72.0,1.0572687224669604
2025-09-09,37,Sep,College Gym,68.1,Cut,Dumbbell Press,Chest,20.0,8,160.0,25.333333333333332,0.3720019579050416
2025-09-09,37,Sep,College Gym,68.1,Cut,Dumbbell Press,Chest,20.0,6,120.0,24.0,0.3524229074889868
2025-09-09,37,Sep,College Gym,68.1,Cut,Dumbbell Press,Chest,20.0,6,120.0,24.0,0.3524229074889868
2025-09-09,37,Sep,College Gym,68.1,Cut,Dumbbell Fly,Chest,7.5,12,90.0,10.5,0.15418502202643172
2025-09-09,37,Sep,College Gym,68.1,Cut,Dumbbell Fly,Chest,7.5,8,60.0,9.5,0.1395007342143906
2025-09-09,37,Sep,College Gym,68.1,Cut,Dumbbell Fly,Chest,7.5,8,60.0,9.5,0.1395007342143906
2025-09-09,37,Sep,College Gym,68.1,Cut,Tricep Overhead Bar Extension,Triceps,25.0,8,200.0,31.666666666666664,0.46500244738130203
2025-09-09,37,Sep,College Gym,68.1,Cut,Tricep Overhead Bar Extension,Triceps,25.0,7,175.0,30.833333333333336,0.4527655408712678
2025-09-09,37,Sep,College Gym,68.1,Cut,Tricep Overhead Bar Extension,Triceps,25.0,6,150.0,30.0,0.4405286343612335
2025-09-09,37,Sep,College Gym,68.1,Cut,Tricep Rope Pushdown,Triceps,45.0,10,450.0,60.0,0.881057268722467
2025-09-09,37,Sep,College Gym,68.1,Cut,Tricep Rope Pushdown,Triceps,45.0,10,450.0,60.0,0.881057268722467
2025-09-09,37,Sep,College Gym,68.1,Cut,Tricep Rope Pushdown,Triceps,45.0,9,405.0,58.5,0.8590308370044054
2025-09-10,37,Sep,College Gym,68.2,Cut,V Bar Pulldown,Back,65.0,6,390.0,78.0,1.1436950146627565
2025-09-10,37,Sep,College Gym,68.2,Cut,V Bar Pulldown,Back,60.0,10,600.0,80.0,1.1730205278592374
2025-09-10,37,Sep,College Gym,68.2,Cut,V Bar Pulldown,Back,60.0,10,600.0,80.0,1.1730205278592374
2025-09-10,37,Sep,College Gym,68.2,Cut,Cable Lat Pullovers,Back,37.5,9,337.5,48.75,0.7148093841642228
2025-09-10,37,Sep,College Gym,68.2,Cut,Cable Lat Pullovers,Back,37.5,9,337.5,48.75,0.7148093841642228
2025-09-10,37,Sep,College Gym,68.2,Cut,Cable Lat Pullovers,Back,37.5,9,337.5,48.75,0.7148093841642228
2025-09-10,37,Sep,College Gym,68.2,Cut,Cable Rowing,Back,52.5,12,630.0,73.5,1.0777126099706744
2025-09-10,37,Sep,College Gym,68.2,Cut,Cable Rowing,Back,60.0,12,720.0,84.0,1.2316715542521994
2025-09-10,37,Sep,College Gym,68.2,Cut,Cable Rowing,Back,67.5,12,810.0,94.5,1.3856304985337242
2025-09-10,37,Sep,College Gym,68.2,Cut,Preacher Curl Dumbbell,Biceps,12.5,11,137.5,17.083333333333332,0.2504887585532747
2025-09-10,37,Sep,College Gym,68.2,Cut,Preacher Curl Dumbbell,Biceps,12.5,9,112.5,16.25,0.2382697947214076
2025-09-10,37,Sep,College Gym,68.2,Cut,Preacher Curl Dumbbell,Biceps,12.5,7,87.5,15.416666666666668,0.2260508308895406
2025-09-10,37,Sep,College Gym,68.2,Cut,Seated Hammer Curls,Biceps,15.0,6,90.0,18.0,0.26392961876832843
2025-09-10,37,Sep,College Gym,68.2,Cut,Seated Hammer Curls,Biceps,12.5,10,125.0,16.666666666666664,0.2443792766373411
2025-09-10,37,Sep,College Gym,68.2,Cut,Seated Hammer Curls,Biceps,12.5,9,112.5,16.25,0.2382697947214076
2025-09-13,37,Sep,College Gym,67.1,Cut,Dumbbell Romanian Deadlift,Legs,25.0,13,325.0,35.833333333333336,0.5340288127173374
2025-09-13,37,Sep,College Gym,67.1,Cut,Dumbbell Romanian Deadlift,Legs,25.0,11,275.0,34.166666666666664,0.5091902632886239
2025-09-13,37,Sep,College Gym,67.1,Cut,Dumbbell Romanian Deadlift,Legs,25.0,13,325.0,35.833333333333336,0.5340288127173374
2025-09-13,37,Sep,College Gym,67.1,Cut,Squats,Legs,30.0,8,240.0,38.0,0.5663189269746647
2025-09-13,37,Sep,College Gym,67.1,Cut,Squats,Legs,30.0,5,150.0,35.0,0.5216095380029807
2025-09-13,37,Sep,College Gym,67.1,Cut,Seated Lateral Raises,Shoulders,7.5,12,90.0,10.5,0.1564828614008942
2025-09-13,37,Sep,College Gym,67.1,Cut,Seated Lateral Raises,Shoulders,7.5,11,82.5,10.25,0.1527570789865872
2025-09-13,37,Sep,College Gym,67.1,Cut,Seated Lateral Raises,Shoulders,7.5,9,67.5,9.75,0.1453055141579732
2025-09-16,38,Sep,College Gym,66.95,Cut,Incline Chest Press Machine,Chest,60.0,5,300.0,70.0,1.0455563853622105
2025-09-16,38,Sep,College Gym,66.95,Cut,Incline Chest Press Machine,Chest,60.0,6,360.0,72.0,1.075429424943988
2025-09-16,38,Sep,College Gym,66.95,Cut,Incline Chest Press Machine,Chest,60.0,5,300.0,70.0,1.0455563853622105
2025-09-16,38,Sep,College Gym,66.95,Cut,Incline Dumbbell Fly,Chest,7.5,8,60.0,9.5,0.14189693801344286
2025-09-16,38,Sep,College Gym,66.95,Cut,Incline Dumbbell Fly,Chest,7.5,9,67.5,9.75,0.14563106796116504
2025-09-16,38,Sep,College Gym,66.95,Cut,Dumbbell Press,Chest,20.0,9,180.0,26.0,0.3883495145631068
2025-09-16,38,Sep,College Gym,66.95,Cut,Dumbbell Press,Chest,20.0,6,120.0,24.0,0.35847647498132934
2025-09-16,38,Sep,College Gym,66.95,Cut,Dumbbell Press,Chest,20.0,6,120.0,24.0,0.35847647498132934
2025-09-16,38,Sep,College Gym,66.95,Cut,Cable Fly,Chest,25.0,9,225.0,32.5,0.4854368932038835
2025-09-16,38,Sep,College Gym,66.95,Cut,Cable Fly,Chest,25.0,10,250.0,33.33333333333333,0.497883993029624
2025-09-16,38,Sep,College Gym,66.95,Cut,Cable Fly,Chest,25.0,7,175.0,30.833333333333336,0.4605426935524023
2025-09-16,38,Sep,College Gym,66.95,Cut,Tricep Overhead Bar Extension,Triceps,25.0,10,250.0,33.33333333333333,0.497883993029624
2025-09-16,38,Sep,College Gym,66.95,Cut,Tricep Overhead Bar Extension,Triceps,25.0,9,225.0,32.5,0.4854368932038835
2025-09-16,38,Sep,College Gym,66.95,Cut,Tricep Overhead Bar Extension,Triceps,25.0,5,125.0,29.166666666666668,0.4356484939009211
2025-09-16,38,Sep,College Gym,66.95,Cut,Tricep Rope Pushdown,Triceps,45.0,11,495.0,61.5,0.9185959671396564
2025-09-16,38,Sep,College Gym,66.95,Cut,Tricep Rope Pushdown,Triceps,45.0,9,405.0,58.5,0.8737864077669902
2025-09-16,38,Sep,College Gym,66.95,Cut,Tricep Rope Pushdown,Triceps,45.0,10,450.0,60.0,0.8961911874533234
2025-09-16,38,Sep,College Gym,66.95,Cut,Tricep Kickback,Triceps,5.0,14,70.0,7.333333333333334,0.1095344784665173
2025-09-16,38,Sep,College Gym,66.95,Cut,Tricep Kickback,Triceps,5.0,14,70.0,7.333333333333334,0.1095344784665173
2025-09-18,38,Sep,College Gym,66.7,Cut,Barbell Rowing,Back,17.5,8,140.0,22.166666666666664,0.3323338330834582
2025-09-18,38,Sep,College Gym,66.7,Cut,Barbell Rowing,Back,17.5,5,87.5,20.416666666666668,0.3060969515242379
2025-09-18,38,Sep,College Gym,66.7,Cut,Barbell Rowing,Back,17.5,8,140.0,22.166666666666664,0.3323338330834582
2025-09-18,38,Sep,College Gym,66.7,Cut,Single Arm Pulldown,Back,52.5,10,525.0,70.0,1.0494752623688155
2025-09-18,38,Sep,College Gym,66.7,Cut,Single Arm Pulldown,Back,52.5,8,420.0,66.5,0.9970014992503747
2025-09-18,38,Sep,College Gym,66.7,Cut,Single Arm Pulldown,Back,52.5,8,420.0,66.5,0.9970014992503747
2025-09-18,38,Sep,College Gym,66.7,Cut,Cable Lat Pullovers,Back,37.5,10,375.0,50.0,0.7496251874062968
2025-09-18,38,Sep,College Gym,66.7,Cut,Cable Lat Pullovers,Back,37.5,9,337.5,48.75,0.7308845577211394
2025-09-18,38,Sep,College Gym,66.7,Cut,Cable Lat Pullovers,Back,37.5,8,300.0,47.5,0.712143928035982
2025-09-18,38,Sep,College Gym,66.7,Cut,Preacher Curl Dumbbell,Biceps,12.5,12,150.0,17.5,0.2623688155922039
2025-09-18,38,Sep,College Gym,66.7,Cut,Preacher Curl Dumbbell,Biceps,12.5,10,125.0,16.666666666666664,0.24987506246876556
2025-09-18,38,Sep,College Gym,66.7,Cut,Preacher Curl Dumbbell,Biceps,12.5,7,87.5,15.416666666666668,0.2311344327836082
2025-09-18,38,Sep,College Gym,66.7,Cut,Rope Hammer Curls,Biceps,45.0,9,405.0,58.5,0.8770614692653673
2025-09-18,38,Sep,College Gym,66.7,Cut,Rope Hammer Curls,Biceps,45.0,10,450.0,60.0,0.8995502248875562
2025-09-18,38,Sep,College Gym,66.7,Cut,Rope Hammer Curls,Biceps,45.0,9,405.0,58.5,0.8770614692653673
2025-09-25,39,Sep,College Gym,66.25,Cut,Incline Chest Press Machine,Chest,60.0,7,420.0,74.0,1.1169811320754717
2025-09-25,39,Sep,College Gym,66.25,Cut,Incline Chest Press Machine,Chest,60.0,6,360.0,72.0,1.0867924528301887
2025-09-25,39,Sep,College Gym,66.25,Cut,Incline Chest Press Machine,Chest,60.0,5,300.0,70.0,1.0566037735849056
2025-09-25,39,Sep,College Gym,66.25,Cut,Dumbbell Press,Chest,20.0,8,160.0,25.333333333333332,0.3823899371069182
2025-09-25,39,Sep,College Gym,66.25,Cut,Dumbbell Press,Chest,20.0,6,120.0,24.0,0.3622641509433962
2025-09-25,39,Sep,College Gym,66.25,Cut,Dumbbell Press,Chest,20.0,5,100.0,23.333333333333336,0.35220125786163525
2025-09-25,39,Sep,College Gym,66.25,Cut,Dumbbell Fly,Chest,10.0,5,50.0,11.666666666666668,0.17610062893081763
2025-09-25,39,Sep,College Gym,66.25,Cut,Dumbbell Fly,Chest,7.5,9,67.5,9.75,0.1471698113207547
2025-09-25,39,Sep,College Gym,66.25,Cut,Dumbbell Fly,Chest,7.5,7,52.5,9.25,0.13962264150943396
2025-09-25,39,Sep,College Gym,66.25,Cut,Tricep Overhead Bar Extension,Triceps,25.0,11,275.0,34.166666666666664,0.5157232704402516
2025-09-25,39,Sep,College Gym,66.25,Cut,Tricep Overhead Bar Extension,Triceps,25.0,9,225.0,32.5,0.49056603773584906
2025-09-25,39,Sep,College Gym,66.25,Cut,Tricep Overhead Bar Extension,Triceps,25.0,6,150.0,30.0,0.4528301886792453
2025-09-25,39,Sep,College Gym,66.25,Cut,Tricep Rope Pushdown,Triceps,45.0,8,360.0,57.0,0.8603773584905661
2025-09-25,39,Sep,College Gym,66.25,Cut,Tricep Rope Pushdown,Triceps,45.0,7,315.0,55.5,0.8377358490566038
2025-09-25,39,Sep,College Gym,66.25,Cut,Tricep Rope Pushdown,Triceps,45.0,7,315.0,55.5,0.8377358490566038
2025-09-26,39,Sep,College Gym,66.25,Cut,Barbell Rowing,Back,17.5,9,157.5,22.75,0.3433962264150943
2025-09-26,39,Sep,College Gym,66.25,Cut,Barbell Rowing,Back,17.5,9,157.5,22.75,0.3433962264150943
2025-09-26,39,Sep,College Gym,66.25,Cut,Barbell Rowing,Back,17.5,9,157.5,22.75,0.3433962264150943
2025-09-26,39,Sep,College Gym,66.25,Cut,Single Arm Pulldown,Back,52.5,11,577.5,71.75,1.0830188679245283
2025-09-26,39,Sep,College Gym,66.25,Cut,Single Arm Pulldown,Back,52.5,10,525.0,70.0,1.0566037735849056
2025-09-26,39,Sep,College Gym,66.25,Cut,Single Arm Pulldown,Back,52.5,6,315.0,63.0,0.9509433962264151
2025-09-26,39,Sep,College Gym,66.25,Cut,Cable Lat Pullovers,Back,37.5,11,412.5,51.25,0.7735849056603774
2025-09-26,39,Sep,College Gym,66.25,Cut,Cable Lat Pullovers,Back,37.5,8,300.0,47.5,0.7169811320754716
2025-09-26,39,Sep,College Gym,66.25,Cut,Cable Lat Pullovers,Back,37.5,6,225.0,45.0,0.6792452830188679
2025-09-26,39,Sep,College Gym,66.25,Cut,Preacher Curl Dumbbell,Biceps,12.5,14,175.0,18.333333333333336,0.2767295597484277
2025-09-26,39,Sep,College Gym,66.25,Cut,Preacher Curl Dumbbell,Biceps,12.5,10,125.0,16.666666666666664,0.2515723270440251
2025-09-26,39,Sep,College Gym,66.25,Cut,Rope Hammer Curls,Biceps,45.0,11,495.0,61.5,0.9283018867924528
2025-09-26,39,Sep,College Gym,66.25,Cut,Rope Hammer Curls,Biceps,45.0,11,495.0,61.5,0.9283018867924528
2025-09-26,39,Sep,College Gym,66.25,Cut,Rope Hammer Curls,Biceps,45.0,11,495.0,61.5,0.9283018867924528
2025-09-27,39,Sep,College Gym,66.2,Cut,Landmine Squats,Legs,30.0,10,300.0,40.0,0.6042296072507553
2025-09-27,39,Sep,College Gym,66.2,Cut,Landmine Squats,Legs,30.0,8,240.0,38.0,0.5740181268882175
2025-09-27,39,Sep,College Gym,66.2,Cut,Landmine Squats,Legs,30.0,9,270.0,39.0,0.5891238670694864
2025-09-27,39,Sep,College Gym,66.2,Cut,Deadlift,Legs,30.0,9,270.0,39.0,0.5891238670694864
2025-09-27,39,Sep,College Gym,66.2,Cut,Deadlift,Legs,30.0,8,240.0,38.0,0.5740181268882175
2025-09-27,39,Sep,College Gym,66.2,Cut,Deadlift,Legs,30.0,6,180.0,36.0,0.5438066465256798
2025-09-27,39,Sep,College Gym,66.2,Cut,Calf Raise On Lpm,Legs,10.0,11,110.0,13.666666666666668,0.20644511581067473
2025-09-27,39,Sep,College Gym,66.2,Cut,Calf Raise On Lpm,Legs,10.0,15,150.0,15.0,0.22658610271903323
2025-09-27,39,Sep,College Gym,66.2,Cut,Calf Raise On Lpm,Legs,10.0,19,190.0,16.333333333333332,0.2467270896273917
2025-09-27,39,Sep,College Gym,66.2,Cut,Seated Lateral Raises,Shoulders,7.5,12,90.0,10.5,0.15861027190332325
2025-09-27,39,Sep,College Gym,66.2,Cut,Seated Lateral Raises,Shoulders,7.5,11,82.5,10.25,0.15483383685800603
2025-09-27,39,Sep,College Gym,66.2,Cut,Seated Lateral Raises,Shoulders,7.5,9,67.5,9.75,0.1472809667673716
2025-09-27,39,Sep,College Gym,66.2,Cut,Face Pull,Shoulders,52.5,7,367.5,64.75,0.97809667673716
2025-09-27,39,Sep,College Gym,66.2,Cut,Face Pull,Shoulders,52.5,7,367.5,64.75,0.97809667673716
2025-09-27,39,Sep,College Gym,66.2,Cut,Face Pull,Shoulders,52.5,7,367.5,64.75,0.97809667673716
2025-09-29,40,Sep,College Gym,65.9,Cut,Incline Chest Press Machine,Chest,60.0,7,420.0,74.0,1.1229135053110773
2025-09-29,40,Sep,College Gym,65.9,Cut,Incline Chest Press Machine,Chest,60.0,6,360.0,72.0,1.0925644916540211
2025-09-29,40,Sep,College Gym,65.9,Cut,Incline Chest Press Machine,Chest,60.0,5,300.0,70.0,1.062215477996965
2025-09-29,40,Sep,College Gym,65.9,Cut,Dumbbell Press,Chest,20.0,8,160.0,25.333333333333332,0.38442083965604446
2025-09-29,40,Sep,College Gym,65.9,Cut,Dumbbell Press,Chest,20.0,7,140.0,24.666666666666668,0.3743045017703591
2025-09-29,40,Sep,College Gym,65.9,Cut,Dumbbell Press,Chest,20.0,6,120.0,24.0,0.36418816388467373
2025-09-29,40,Sep,College Gym,65.9,Cut,Dumbbell Fly,Chest,10.0,6,60.0,12.0,0.18209408194233687
2025-09-29,40,Sep,College Gym,65.9,Cut,Dumbbell Fly,Chest,7.5,9,67.5,9.75,0.14795144157814868
2025-09-29,40,Sep,College Gym,65.9,Cut,Dumbbell Fly,Chest,7.5,6,45.0,9.0,0.13657056145675264
2025-09-29,40,Sep,College Gym,65.9,Cut,Tricep Overhead Bar Extension,Triceps,25.0,11,275.0,34.166666666666664,0.5184623166413758
2025-09-29,40,Sep,College Gym,65.9,Cut,Tricep Overhead Bar Extension,Triceps,25.0,9,225.0,32.5,0.4931714719271623
2025-09-29,40,Sep,College Gym,65.9,Cut,Tricep Overhead Bar Extension,Triceps,25.0,8,200.0,31.666666666666664,0.48052604957005557
2025-09-29,40,Sep,College Gym,65.9,Cut,Tricep Rope Pushdown,Triceps,45.0,11,495.0,61.5,0.9332321699544764
2025-09-29,40,Sep,College Gym,65.9,Cut,Tricep Rope Pushdown,Triceps,45.0,9,405.0,58.5,0.8877086494688922
2025-09-29,40,Sep,College Gym,65.9,Cut,Tricep Rope Pushdown,Triceps,45.0,7,315.0,55.5,0.842185128983308
2025-09-30,40,Sep,College Gym,65.95,Cut,Barbell Rowing,Back,20.0,6,120.0,24.0,0.3639120545868082
2025-09-30,40,Sep,College Gym,65.95,Cut,Barbell Rowing,Back,20.0,7,140.0,24.666666666666668,0.3740207227697751
2025-09-30,40,Sep,College Gym,65.95,Cut,Barbell Rowing,Back,20.0,7,140.0,24.666666666666668,0.3740207227697751
2025-09-30,40,Sep,College Gym,65.95,Cut,Single Arm Pulldown,Back,52.5,12,630.0,73.5,1.1144806671721
2025-09-30,40,Sep,College Gym,65.95,Cut,Single Arm Pulldown,Back,52.5,12,630.0,73.5,1.1144806671721
2025-09-30,40,Sep,College Gym,65.95,Cut,Single Arm Pulldown,Back,60.0,6,360.0,72.0,1.0917361637604246
2025-09-30,40,Sep,College Gym,65.95,Cut,Cable Lat Pullovers,Back,37.5,13,487.5,53.75,0.8150113722517058
2025-09-30,40,Sep,College Gym,65.95,Cut,Cable Lat Pullovers,Back,37.5,10,375.0,50.0,0.7581501137225171
2025-09-30,40,Sep,College Gym,65.95,Cut,Cable Lat Pullovers,Back,37.5,9,337.5,48.75,0.7391963608794541
2025-09-30,40,Sep,College Gym,65.95,Cut,Preacher Curl Dumbbell,Biceps,15.0,7,105.0,18.5,0.2805155420773313
2025-09-30,40,Sep,College Gym,65.95,Cut,Preacher Curl Dumbbell,Biceps,15.0,3,45.0,16.5,0.2501895375284306
